Date,Open,High,Low,Close,Adj Close,Volume
2023-06-29,122.720001,123.940002,122.220001,122.419998,122.419998,788476
2023-06-30,123.279999,123.599998,122.739998,122.940002,122.940002,811331
2023-07-03,123.940002,124.820000,123.480003,123.779999,123.779999,655582
2023-07-04,124.000000,124.160004,122.639999,123.519997,123.519997,358922
2023-07-05,122.900002,123.660004,122.080002,123.620003,123.620003,659389
2023-07-06,123.080002,123.099998,120.459999,121.360001,121.360001,1023389
2023-07-07,121.000000,122.400002,120.059998,122.360001,122.360001,621622
2023-07-10,122.160004,122.500000,120.379997,122.040001,122.040001,478414
2023-07-11,122.519997,123.059998,120.260002,122.739998,122.739998,751299
2023-07-12,123.300003,123.559998,122.339996,123.559998,123.559998,693224
2023-07-13,123.400002,124.879997,122.540001,123.900002,123.900002,837240
2023-07-14,123.639999,123.900002,122.000000,123.160004,123.160004,721229
2023-07-17,122.440002,122.820000,121.519997,122.059998,122.059998,656897
2023-07-18,122.139999,123.239998,121.820000,122.720001,122.720001,621094
2023-07-19,123.019997,123.900002,122.199997,123.760002,123.760002,596337
2023-07-20,123.500000,124.860001,123.279999,124.059998,124.059998,674981
2023-07-21,123.900002,125.099998,123.360001,124.919998,124.919998,712217
2023-07-24,124.620003,125.699997,124.160004,125.599998,125.599998,568850
2023-07-25,126.080002,126.239998,125.279999,125.279999,125.279999,432137
2023-07-26,125.599998,126.139999,121.699997,123.500000,123.500000,1288234
2023-07-27,121.500000,121.580002,118.099998,120.959999,120.959999,3727790
2023-07-28,120.000000,121.440002,118.760002,121.279999,121.279999,1272264
2023-07-31,121.260002,121.839996,120.559998,120.559998,120.559998,825244
2023-08-01,120.660004,120.940002,118.900002,120.000000,120.000000,1198884
2023-08-02,118.800003,119.919998,118.400002,119.059998,119.059998,996744
2023-08-03,118.500000,118.980003,117.400002,118.839996,118.839996,1058532
2023-08-04,119.440002,119.760002,117.940002,118.580002,118.580002,712629
2023-08-07,null,null,null,null,null,null
2023-08-08,117.919998,117.919998,115.220001,116.419998,116.419998,1332594
2023-08-09,118.279999,118.980003,116.879997,116.879997,116.879997,995143
2023-08-10,117.839996,118.680000,117.279999,117.680000,117.680000,801209
2023-08-11,117.480003,118.779999,117.000000,117.000000,117.000000,860512
2023-08-14,116.779999,117.500000,115.660004,116.900002,116.900002,759363
2023-08-15,116.900002,117.139999,115.500000,115.739998,115.739998,742683
2023-08-16,115.500000,115.959999,115.099998,115.099998,115.099998,724580
2023-08-17,115.000000,115.459999,113.900002,114.699997,114.699997,740700
2023-08-18,113.980003,114.860001,113.099998,114.459999,114.459999,780826
2023-08-21,114.080002,115.260002,114.080002,114.400002,114.400002,707216
2023-08-22,115.120003,115.480003,114.419998,114.419998,114.419998,612467
2023-08-23,114.019997,114.599998,113.059998,113.739998,113.739998,983592
2023-08-24,114.260002,114.440002,112.059998,112.180000,112.180000,996484
2023-08-25,111.820000,112.300003,111.220001,112.099998,112.099998,675721
2023-08-28,112.820000,113.199997,112.139999,112.919998,112.919998,706145
2023-08-29,113.300003,114.000000,112.839996,113.720001,113.720001,671752
2023-08-30,114.160004,114.360001,113.260002,113.419998,113.419998,539060
2023-08-31,113.699997,113.959999,112.739998,113.040001,113.040001,884339
2023-09-01,110.480003,110.599998,107.699997,108.320000,108.320000,3267610
2023-09-04,108.599998,109.339996,107.959999,108.300003,108.300003,863489
2023-09-05,107.559998,108.480003,106.440002,108.480003,108.480003,1175479
2023-09-06,108.000000,108.540001,107.300003,107.500000,107.500000,888122
2023-09-07,107.000000,108.099998,105.639999,105.760002,105.760002,1031029
2023-09-08,106.720001,107.199997,104.480003,107.059998,107.059998,1412605
2023-09-11,107.739998,108.440002,107.379997,108.059998,108.059998,885846
2023-09-12,108.779999,109.839996,107.980003,109.000000,109.000000,950199
2023-09-13,108.660004,113.160004,108.639999,109.059998,109.059998,1427988
2023-09-14,108.379997,108.879997,106.879997,108.639999,108.639999,1176126
2023-09-15,109.339996,110.500000,108.680000,109.800003,109.800003,1563880
2023-09-18,109.500000,109.519997,107.019997,107.440002,107.440002,974079
2023-09-19,109.199997,111.099998,108.879997,109.739998,109.739998,1352344
2023-09-20,109.519997,112.540001,109.500000,111.820000,111.820000,1128243
