estacion,magnitud,ano,mes,dia,dato_no2
11,8,2018,09,d05,29
11,8,2018,09,d06,48
11,8,2018,09,d07,32
11,8,2018,09,d08,33
11,8,2018,09,d09,39
11,8,2018,09,d10,25
11,8,2018,09,d11,37
11,8,2018,09,d12,73
11,8,2018,09,d13,69
11,8,2018,09,d14,47
11,8,2018,09,d15,28
11,8,2018,09,d16,50
11,8,2018,09,d17,45
11,8,2018,09,d18,56
11,8,2018,09,d19,79
11,8,2018,09,d20,67
11,8,2018,09,d21,61
11,8,2018,09,d22,48
11,8,2018,09,d23,31
11,8,2018,09,d24,26
11,8,2018,09,d25,52
11,8,2018,09,d26,33
11,8,2018,09,d27,70
11,8,2018,09,d28,68
11,8,2018,09,d29,65
11,8,2018,09,d30,41
11,8,2018,09,d31,0
11,8,2018,10,d01,22
11,8,2018,10,d02,43
11,8,2018,10,d03,61
11,8,2018,10,d04,71
11,8,2018,10,d05,78
11,8,2018,10,d06,60
11,8,2018,10,d07,12
11,8,2018,10,d08,31
11,8,2018,10,d09,29
11,8,2018,10,d10,58
11,8,2018,10,d11,50
11,8,2018,10,d12,35
11,8,2018,10,d13,59
11,8,2018,10,d14,18
11,8,2018,10,d15,39
11,8,2018,10,d16,57
11,8,2018,10,d17,49
11,8,2018,10,d18,42
11,8,2018,10,d19,22
11,8,2018,10,d20,19
11,8,2018,10,d21,26
11,8,2018,10,d22,54
11,8,2018,10,d23,63
11,8,2018,10,d24,92
11,8,2018,10,d25,76
11,8,2018,10,d26,85
11,8,2018,10,d27,34
11,8,2018,10,d28,27
11,8,2018,10,d29,34
11,8,2018,10,d30,50
11,8,2018,10,d31,41
11,8,2018,11,d01,49
11,8,2018,11,d02,32
11,8,2018,11,d03,72
11,8,2018,11,d04,47
11,8,2018,11,d05,35
11,8,2018,11,d06,30
11,8,2018,11,d07,59
11,8,2018,11,d08,63
11,8,2018,11,d09,18
11,8,2018,11,d10,20
11,8,2018,11,d11,29
11,8,2018,11,d12,62
11,8,2018,11,d13,45
11,8,2018,11,d14,47
11,8,2018,11,d15,47
11,8,2018,11,d16,44
11,8,2018,11,d17,37
11,8,2018,11,d18,29
11,8,2018,11,d19,33
11,8,2018,11,d20,30
11,8,2018,11,d21,38
11,8,2018,11,d22,63
11,8,2018,11,d23,39
11,8,2018,11,d24,61
11,8,2018,11,d25,28
11,8,2018,11,d26,37
11,8,2018,11,d27,61
11,8,2018,11,d28,84
11,8,2018,11,d29,68
11,8,2018,11,d30,64
11,8,2018,11,d31,0
11,8,2018,12,d01,65
11,8,2018,12,d02,54
11,8,2018,12,d03,57
11,8,2018,12,d04,93
11,8,2018,12,d05,79
11,8,2018,12,d06,66
11,8,2018,12,d07,54
11,8,2018,12,d08,61
11,8,2018,12,d09,82
11,8,2018,12,d10,112
11,8,2018,12,d11,69
11,8,2018,12,d12,61
11,8,2018,12,d13,46
11,8,2018,12,d14,55
11,8,2018,12,d15,59
11,8,2018,12,d16,27
11,8,2018,12,d17,65
11,8,2018,12,d18,70
11,8,2018,12,d19,54
11,8,2018,12,d20,52
11,8,2018,12,d21,57
11,8,2018,12,d22,45
11,8,2018,12,d23,55
11,8,2018,12,d24,50
11,8,2018,12,d25,52
11,8,2018,12,d26,84
11,8,2018,12,d27,69
11,8,2018,12,d28,55
11,8,2018,12,d29,38
11,8,2018,12,d30,46
11,8,2018,12,d31,81
16,8,2018,01,d01,31
16,8,2018,01,d02,39
16,8,2018,01,d03,47
16,8,2018,01,d04,41
16,8,2018,01,d05,36
16,8,2018,01,d06,23
16,8,2018,01,d07,27
16,8,2018,01,d08,50
16,8,2018,01,d09,72
16,8,2018,01,d10,52
16,8,2018,01,d11,39
16,8,2018,01,d12,78
16,8,2018,01,d13,66
16,8,2018,01,d14,33
16,8,2018,01,d15,65
16,8,2018,01,d16,67
16,8,2018,01,d17,60
16,8,2018,01,d18,74
16,8,2018,01,d19,69
16,8,2018,01,d20,81
16,8,2018,01,d21,59
16,8,2018,01,d22,56
16,8,2018,01,d23,51
16,8,2018,01,d24,62
16,8,2018,01,d25,62
16,8,2018,01,d26,30
16,8,2018,01,d27,16
16,8,2018,01,d28,19
16,8,2018,01,d29,58
16,8,2018,01,d30,66
16,8,2018,01,d31,71
16,8,2018,02,d01,69
16,8,2018,02,d02,29
16,8,2018,02,d03,45
16,8,2018,02,d04,23
16,8,2018,02,d05,36
16,8,2018,02,d06,25
16,8,2018,02,d07,44
16,8,2018,02,d08,47
16,8,2018,02,d09,79
16,8,2018,02,d10,30
16,8,2018,02,d11,49
16,8,2018,02,d12,36
16,8,2018,02,d13,55
16,8,2018,02,d14,38
16,8,2018,02,d15,59
16,8,2018,02,d16,46
16,8,2018,02,d17,34
16,8,2018,02,d18,19
16,8,2018,02,d19,29
16,8,2018,02,d20,23
16,8,2018,02,d21,20
16,8,2018,02,d22,50
16,8,2018,02,d23,48
16,8,2018,02,d24,66
16,8,2018,02,d25,56
16,8,2018,02,d26,77
16,8,2018,02,d27,64
16,8,2018,02,d28,61
16,8,2018,02,d29,0
16,8,2018,02,d30,0
16,8,2018,02,d31,0
16,8,2018,03,d01,34
16,8,2018,03,d02,51
16,8,2018,03,d03,30
16,8,2018,03,d04,26
16,8,2018,03,d05,35
16,8,2018,03,d06,37
16,8,2018,03,d07,39
16,8,2018,03,d08,53
16,8,2018,03,d09,51
16,8,2018,03,d10,37
16,8,2018,03,d11,16
16,8,2018,03,d12,27
16,8,2018,03,d13,51
16,8,2018,03,d14,45
16,8,2018,03,d15,28
16,8,2018,03,d16,29
16,8,2018,03,d17,27
16,8,2018,03,d18,20
16,8,2018,03,d19,34
16,8,2018,03,d20,19
16,8,2018,03,d21,16
16,8,2018,03,d22,50
16,8,2018,03,d23,61
16,8,2018,03,d24,13
16,8,2018,03,d25,16
16,8,2018,03,d26,38
16,8,2018,03,d27,40
16,8,2018,03,d28,45
16,8,2018,03,d29,12
16,8,2018,03,d30,10
16,8,2018,03,d31,14
16,8,2018,04,d01,31
16,8,2018,04,d02,38
16,8,2018,04,d03,27
16,8,2018,04,d04,22
16,8,2018,04,d05,45
16,8,2018,04,d06,51
16,8,2018,04,d07,34
16,8,2018,04,d08,21
16,8,2018,04,d09,28
16,8,2018,04,d10,41
16,8,2018,04,d11,33
16,8,2018,04,d12,34
16,8,2018,04,d13,39
16,8,2018,04,d14,38
16,8,2018,04,d15,22
16,8,2018,04,d16,25
16,8,2018,04,d17,53
16,8,2018,04,d18,49
16,8,2018,04,d19,26
16,8,2018,04,d20,24
16,8,2018,04,d21,22
16,8,2018,04,d22,29
16,8,2018,04,d23,41
16,8,2018,04,d24,35
16,8,2018,04,d25,46
16,8,2018,04,d26,38
16,8,2018,04,d27,28
16,8,2018,04,d28,15
16,8,2018,04,d29,11
16,8,2018,04,d30,24
16,8,2018,04,d31,0
16,8,2018,05,d01,19
16,8,2018,05,d02,30
16,8,2018,05,d03,38
16,8,2018,05,d04,18
16,8,2018,05,d05,15
16,8,2018,05,d06,16
16,8,2018,05,d07,31
16,8,2018,05,d08,43
16,8,2018,05,d09,35
16,8,2018,05,d10,20
16,8,2018,05,d11,34
16,8,2018,05,d12,16
16,8,2018,05,d13,11
16,8,2018,05,d14,17
16,8,2018,05,d15,12
16,8,2018,05,d16,24
16,8,2018,05,d17,27
16,8,2018,05,d18,31
16,8,2018,05,d19,22
16,8,2018,05,d20,16
16,8,2018,05,d21,33
16,8,2018,05,d22,47
16,8,2018,05,d23,46
16,8,2018,05,d24,30
16,8,2018,05,d25,47
16,8,2018,05,d26,33
16,8,2018,05,d27,21
16,8,2018,05,d28,36
16,8,2018,05,d29,44
16,8,2018,05,d30,37
16,8,2018,05,d31,32
16,8,2018,06,d01,43
16,8,2018,06,d02,16
16,8,2018,06,d03,23
16,8,2018,06,d04,21
16,8,2018,06,d05,24
16,8,2018,06,d06,27
16,8,2018,06,d07,35
16,8,2018,06,d08,36
16,8,2018,06,d09,24
16,8,2018,06,d10,23
16,8,2018,06,d11,22
16,8,2018,06,d12,30
16,8,2018,06,d13,18
16,8,2018,06,d14,20
16,8,2018,06,d15,35
16,8,2018,06,d16,13
16,8,2018,06,d17,12
16,8,2018,06,d18,17
16,8,2018,06,d19,19
16,8,2018,06,d20,26
16,8,2018,06,d21,31
16,8,2018,06,d22,35
16,8,2018,06,d23,19
16,8,2018,06,d24,21
16,8,2018,06,d25,33
16,8,2018,06,d26,31
16,8,2018,06,d27,36
16,8,2018,06,d28,29
16,8,2018,06,d29,24
16,8,2018,06,d30,15
16,8,2018,06,d31,0
16,8,2018,07,d01,10
16,8,2018,07,d02,19
16,8,2018,07,d03,39
16,8,2018,07,d04,37
16,8,2018,07,d05,26
16,8,2018,07,d06,25
16,8,2018,07,d07,27
16,8,2018,07,d08,16
16,8,2018,07,d09,24
16,8,2018,07,d10,20
16,8,2018,07,d11,27
16,8,2018,07,d12,31
16,8,2018,07,d13,27
16,8,2018,07,d14,23
16,8,2018,07,d15,14
16,8,2018,07,d16,18
16,8,2018,07,d17,24
16,8,2018,07,d18,31
16,8,2018,07,d19,42
16,8,2018,07,d20,34
16,8,2018,07,d21,11
16,8,2018,07,d22,13
16,8,2018,07,d23,27
16,8,2018,07,d24,32
16,8,2018,07,d25,39
16,8,2018,07,d26,42
16,8,2018,07,d27,41
16,8,2018,07,d28,25
16,8,2018,07,d29,15
16,8,2018,07,d30,42
16,8,2018,07,d31,48
16,8,2018,08,d01,46
16,8,2018,08,d02,54
16,8,2018,08,d03,27
16,8,2018,08,d04,17
16,8,2018,08,d05,12
16,8,2018,08,d06,39
16,8,2018,08,d07,31
16,8,2018,08,d08,25
16,8,2018,08,d09,21
16,8,2018,08,d10,15
16,8,2018,08,d11,19
16,8,2018,08,d12,18
16,8,2018,08,d13,28
16,8,2018,08,d14,16
16,8,2018,08,d15,18
16,8,2018,08,d16,27
16,8,2018,08,d17,17
16,8,2018,08,d18,9
16,8,2018,08,d19,15
16,8,2018,08,d20,27
16,8,2018,08,d21,35
16,8,2018,08,d22,32
16,8,2018,08,d23,37
16,8,2018,08,d24,28
16,8,2018,08,d25,15
16,8,2018,08,d26,21
16,8,2018,08,d27,48
16,8,2018,08,d28,38
16,8,2018,08,d29,48
16,8,2018,08,d30,33
16,8,2018,08,d31,26
16,8,2018,09,d01,30
16,8,2018,09,d02,22
16,8,2018,09,d03,34
16,8,2018,09,d04,36
16,8,2018,09,d05,30
16,8,2018,09,d06,35
16,8,2018,09,d07,21
16,8,2018,09,d08,25
16,8,2018,09,d09,33
16,8,2018,09,d10,23
16,8,2018,09,d11,30
16,8,2018,09,d12,45
16,8,2018,09,d13,52
16,8,2018,09,d14,41
16,8,2018,09,d15,24
16,8,2018,09,d16,30
16,8,2018,09,d17,35
16,8,2018,09,d18,42
16,8,2018,09,d19,58
16,8,2018,09,d20,46
16,8,2018,09,d21,44
16,8,2018,09,d22,39
16,8,2018,09,d23,27
16,8,2018,09,d24,23
16,8,2018,09,d25,37
16,8,2018,09,d26,21
16,8,2018,09,d27,51
16,8,2018,09,d28,56
16,8,2018,09,d29,51
16,8,2018,09,d30,33
16,8,2018,09,d31,0
16,8,2018,10,d01,19
16,8,2018,10,d02,34
16,8,2018,10,d03,51
16,8,2018,10,d04,56
16,8,2018,10,d05,70
16,8,2018,10,d06,51
16,8,2018,10,d07,10
16,8,2018,10,d08,30
16,8,2018,10,d09,29
16,8,2018,10,d10,40
16,8,2018,10,d11,40
16,8,2018,10,d12,29
16,8,2018,10,d13,40
16,8,2018,10,d14,13
16,8,2018,10,d15,33
16,8,2018,10,d16,46
16,8,2018,10,d17,49
16,8,2018,10,d18,37
16,8,2018,10,d19,22
16,8,2018,10,d20,19
16,8,2018,10,d21,24
16,8,2018,10,d22,40
16,8,2018,10,d23,47
16,8,2018,10,d24,71
16,8,2018,10,d25,68
16,8,2018,10,d26,70
16,8,2018,10,d27,33
16,8,2018,10,d28,16
16,8,2018,10,d29,26
16,8,2018,10,d30,39
16,8,2018,10,d31,38
16,8,2018,11,d01,45
16,8,2018,11,d02,30
16,8,2018,11,d03,49
16,8,2018,11,d04,43
16,8,2018,11,d05,34
16,8,2018,11,d06,34
16,8,2018,11,d07,50
16,8,2018,11,d08,51
16,8,2018,11,d09,17
16,8,2018,11,d10,23
16,8,2018,11,d11,21
16,8,2018,11,d12,51
16,8,2018,11,d13,43
16,8,2018,11,d14,44
16,8,2018,11,d15,44
16,8,2018,11,d16,36
16,8,2018,11,d17,32
16,8,2018,11,d18,26
16,8,2018,11,d19,32
16,8,2018,11,d20,31
16,8,2018,11,d21,45
16,8,2018,11,d22,55
16,8,2018,11,d23,41
16,8,2018,11,d24,56
16,8,2018,11,d25,28
16,8,2018,11,d26,33
16,8,2018,11,d27,63
16,8,2018,11,d28,71
16,8,2018,11,d29,58
16,8,2018,11,d30,59
16,8,2018,11,d31,0
16,8,2018,12,d01,62
16,8,2018,12,d02,50
16,8,2018,12,d03,48
16,8,2018,12,d04,60
16,8,2018,12,d05,65
16,8,2018,12,d06,52
16,8,2018,12,d07,49
16,8,2018,12,d08,59
16,8,2018,12,d09,69
16,8,2018,12,d10,101
16,8,2018,12,d11,66
16,8,2018,12,d12,59
16,8,2018,12,d13,37
16,8,2018,12,d14,51
16,8,2018,12,d15,55
16,8,2018,12,d16,25
16,8,2018,12,d17,62
16,8,2018,12,d18,60
16,8,2018,12,d19,57
16,8,2018,12,d20,53
16,8,2018,12,d21,56
16,8,2018,12,d22,36
16,8,2018,12,d23,36
16,8,2018,12,d24,55
16,8,2018,12,d25,43
16,8,2018,12,d26,59
16,8,2018,12,d27,62
16,8,2018,12,d28,51
16,8,2018,12,d29,37
16,8,2018,12,d30,46
16,8,2018,12,d31,68
17,8,2018,01,d01,22
17,8,2018,01,d02,36
17,8,2018,01,d03,34
17,8,2018,01,d04,26
17,8,2018,01,d05,28
17,8,2018,01,d06,30
17,8,2018,01,d07,22
17,8,2018,01,d08,66
17,8,2018,01,d09,60
17,8,2018,01,d10,47
17,8,2018,01,d11,37
17,8,2018,01,d12,64
17,8,2018,01,d13,61
17,8,2018,01,d14,37
17,8,2018,01,d15,64
17,8,2018,01,d16,56
17,8,2018,01,d17,52
17,8,2018,01,d18,85
17,8,2018,01,d19,92
17,8,2018,01,d20,71
17,8,2018,01,d21,49
17,8,2018,01,d22,72
17,8,2018,01,d23,80
17,8,2018,01,d24,85
17,8,2018,01,d25,58
17,8,2018,01,d26,27
17,8,2018,01,d27,19
17,8,2018,01,d28,19
17,8,2018,01,d29,62
17,8,2018,01,d30,80
17,8,2018,01,d31,92
17,8,2018,02,d01,61
17,8,2018,02,d02,51
17,8,2018,02,d03,39
17,8,2018,02,d04,26
17,8,2018,02,d05,43
17,8,2018,02,d06,31
17,8,2018,02,d07,49
17,8,2018,02,d08,59
17,8,2018,02,d09,79
17,8,2018,02,d10,52
17,8,2018,02,d11,46
17,8,2018,02,d12,43
17,8,2018,02,d13,43
17,8,2018,02,d14,25
17,8,2018,02,d15,53
17,8,2018,02,d16,51
17,8,2018,02,d17,32
17,8,2018,02,d18,21
17,8,2018,02,d19,33
17,8,2018,02,d20,43
17,8,2018,02,d21,30
17,8,2018,02,d22,49
17,8,2018,02,d23,65
17,8,2018,02,d24,83
17,8,2018,02,d25,89
17,8,2018,02,d26,89
17,8,2018,02,d27,58
17,8,2018,02,d28,51
17,8,2018,02,d29,0
17,8,2018,02,d30,0
17,8,2018,02,d31,0
17,8,2018,03,d01,25
17,8,2018,03,d02,44
17,8,2018,03,d03,22
17,8,2018,03,d04,20
17,8,2018,03,d05,27
17,8,2018,03,d06,34
17,8,2018,03,d07,35
17,8,2018,03,d08,46
17,8,2018,03,d09,44
17,8,2018,03,d10,30
17,8,2018,03,d11,12
17,8,2018,03,d12,20
17,8,2018,03,d13,40
17,8,2018,03,d14,35
17,8,2018,03,d15,18
17,8,2018,03,d16,24
17,8,2018,03,d17,27
17,8,2018,03,d18,23
17,8,2018,03,d19,26
17,8,2018,03,d20,16
17,8,2018,03,d21,20
17,8,2018,03,d22,49
17,8,2018,03,d23,48
17,8,2018,03,d24,12
17,8,2018,03,d25,17
17,8,2018,03,d26,49
17,8,2018,03,d27,38
17,8,2018,03,d28,36
17,8,2018,03,d29,16
17,8,2018,03,d30,9
17,8,2018,03,d31,14
17,8,2018,04,d01,31
17,8,2018,04,d02,37
17,8,2018,04,d03,19
17,8,2018,04,d04,17
17,8,2018,04,d05,41
17,8,2018,04,d06,58
17,8,2018,04,d07,31
17,8,2018,04,d08,17
17,8,2018,04,d09,21
17,8,2018,04,d10,29
17,8,2018,04,d11,24
17,8,2018,04,d12,25
17,8,2018,04,d13,29
17,8,2018,04,d14,46
17,8,2018,04,d15,16
17,8,2018,04,d16,21
17,8,2018,04,d17,49
17,8,2018,04,d18,46
17,8,2018,04,d19,26
17,8,2018,04,d20,17
17,8,2018,04,d21,22
17,8,2018,04,d22,32
17,8,2018,04,d23,37
17,8,2018,04,d24,46
17,8,2018,04,d25,48
17,8,2018,04,d26,47
17,8,2018,04,d27,23
17,8,2018,04,d28,14
17,8,2018,04,d29,9
17,8,2018,04,d30,19
17,8,2018,04,d31,0
17,8,2018,05,d01,19
17,8,2018,05,d02,31
17,8,2018,05,d03,32
17,8,2018,05,d04,18
17,8,2018,05,d05,23
17,8,2018,05,d06,12
17,8,2018,05,d07,38
17,8,2018,05,d08,48
17,8,2018,05,d09,38
17,8,2018,05,d10,22
17,8,2018,05,d11,31
17,8,2018,05,d12,14
17,8,2018,05,d13,10
17,8,2018,05,d14,14
17,8,2018,05,d15,13
17,8,2018,05,d16,17
17,8,2018,05,d17,23
17,8,2018,05,d18,30
17,8,2018,05,d19,29
17,8,2018,05,d20,15
17,8,2018,05,d21,26
17,8,2018,05,d22,41
17,8,2018,05,d23,48
17,8,2018,05,d24,33
17,8,2018,05,d25,38
17,8,2018,05,d26,29
17,8,2018,05,d27,31
17,8,2018,05,d28,35
17,8,2018,05,d29,34
17,8,2018,05,d30,25
17,8,2018,05,d31,25
17,8,2018,06,d01,40
17,8,2018,06,d02,18
17,8,2018,06,d03,27
17,8,2018,06,d04,14
17,8,2018,06,d05,19
17,8,2018,06,d06,26
17,8,2018,06,d07,36
17,8,2018,06,d08,24
17,8,2018,06,d09,23
17,8,2018,06,d10,23
17,8,2018,06,d11,18
17,8,2018,06,d12,28
17,8,2018,06,d13,19
17,8,2018,06,d14,23
17,8,2018,06,d15,34
17,8,2018,06,d16,14
17,8,2018,06,d17,12
17,8,2018,06,d18,18
17,8,2018,06,d19,18
17,8,2018,06,d20,25
17,8,2018,06,d21,24
17,8,2018,06,d22,43
17,8,2018,06,d23,20
17,8,2018,06,d24,21
17,8,2018,06,d25,31
17,8,2018,06,d26,40
17,8,2018,06,d27,25
17,8,2018,06,d28,37
17,8,2018,06,d29,23
17,8,2018,06,d30,11
17,8,2018,06,d31,0
17,8,2018,07,d01,10
17,8,2018,07,d02,18
17,8,2018,07,d03,29
17,8,2018,07,d04,36
17,8,2018,07,d05,25
17,8,2018,07,d06,27
17,8,2018,07,d07,31
17,8,2018,07,d08,15
17,8,2018,07,d09,25
17,8,2018,07,d10,20
17,8,2018,07,d11,26
17,8,2018,07,d12,22
17,8,2018,07,d13,24
17,8,2018,07,d14,23
17,8,2018,07,d15,14
17,8,2018,07,d16,16
17,8,2018,07,d17,26
17,8,2018,07,d18,30
17,8,2018,07,d19,38
17,8,2018,07,d20,30
17,8,2018,07,d21,10
17,8,2018,07,d22,16
17,8,2018,07,d23,32
17,8,2018,07,d24,24
17,8,2018,07,d25,34
17,8,2018,07,d26,41
17,8,2018,07,d27,37
17,8,2018,07,d28,23
17,8,2018,07,d29,13
17,8,2018,07,d30,38
17,8,2018,07,d31,44
17,8,2018,08,d01,63
17,8,2018,08,d02,61
17,8,2018,08,d03,37
17,8,2018,08,d04,23
17,8,2018,08,d05,16
17,8,2018,08,d06,41
17,8,2018,08,d07,30
17,8,2018,08,d08,33
17,8,2018,08,d09,18
17,8,2018,08,d10,17
17,8,2018,08,d11,19
17,8,2018,08,d12,16
17,8,2018,08,d13,29
17,8,2018,08,d14,19
17,8,2018,08,d15,19
17,8,2018,08,d16,24
17,8,2018,08,d17,17
17,8,2018,08,d18,7
17,8,2018,08,d19,18
17,8,2018,08,d20,27
17,8,2018,08,d21,46
17,8,2018,08,d22,31
17,8,2018,08,d23,46
17,8,2018,08,d24,30
17,8,2018,08,d25,18
17,8,2018,08,d26,20
17,8,2018,08,d27,54
17,8,2018,08,d28,40
17,8,2018,08,d29,51
17,8,2018,08,d30,35
17,8,2018,08,d31,28
17,8,2018,09,d01,32
17,8,2018,09,d02,28
17,8,2018,09,d03,28
17,8,2018,09,d04,36
17,8,2018,09,d05,22
17,8,2018,09,d06,26
17,8,2018,09,d07,18
17,8,2018,09,d08,25
17,8,2018,09,d09,38
17,8,2018,09,d10,26
17,8,2018,09,d11,32
17,8,2018,09,d12,43
17,8,2018,09,d13,65
17,8,2018,09,d14,45
17,8,2018,09,d15,18
17,8,2018,09,d16,28
17,8,2018,09,d17,37
17,8,2018,09,d18,42
17,8,2018,09,d19,51
17,8,2018,09,d20,63
17,8,2018,09,d21,65
17,8,2018,09,d22,50
17,8,2018,09,d23,49
17,8,2018,09,d24,26
17,8,2018,09,d25,31
17,8,2018,09,d26,13
17,8,2018,09,d27,39
17,8,2018,09,d28,55
17,8,2018,09,d29,65
17,8,2018,09,d30,58
17,8,2018,09,d31,0
17,8,2018,10,d01,20
17,8,2018,10,d02,41
17,8,2018,10,d03,53
17,8,2018,10,d04,71
17,8,2018,10,d05,75
17,8,2018,10,d06,56
17,8,2018,10,d07,8
17,8,2018,10,d08,31
17,8,2018,10,d09,26
17,8,2018,10,d10,37
17,8,2018,10,d11,39
17,8,2018,10,d12,25
17,8,2018,10,d13,42
17,8,2018,10,d14,11
17,8,2018,10,d15,24
17,8,2018,10,d16,45
17,8,2018,10,d17,56
17,8,2018,10,d18,35
17,8,2018,10,d19,24
17,8,2018,10,d20,21
17,8,2018,10,d21,24
17,8,2018,10,d22,48
17,8,2018,10,d23,46
17,8,2018,10,d24,79
17,8,2018,10,d25,81
17,8,2018,10,d26,80
17,8,2018,10,d27,32
17,8,2018,10,d28,30
17,8,2018,10,d29,21
17,8,2018,10,d30,26
17,8,2018,10,d31,31
17,8,2018,11,d01,38
17,8,2018,11,d02,26
17,8,2018,11,d03,57
17,8,2018,11,d04,42
17,8,2018,11,d05,24
17,8,2018,11,d06,23
17,8,2018,11,d07,40
17,8,2018,11,d08,42
17,8,2018,11,d09,18
17,8,2018,11,d10,17
17,8,2018,11,d11,17
17,8,2018,11,d12,44
17,8,2018,11,d13,56
17,8,2018,11,d14,44
17,8,2018,11,d15,41
17,8,2018,11,d16,38
17,8,2018,11,d17,27
17,8,2018,11,d18,18
17,8,2018,11,d19,31
17,8,2018,11,d20,21
17,8,2018,11,d21,35
17,8,2018,11,d22,43
17,8,2018,11,d23,36
17,8,2018,11,d24,49
17,8,2018,11,d25,21
17,8,2018,11,d26,25
17,8,2018,11,d27,58
17,8,2018,11,d28,75
17,8,2018,11,d29,69
17,8,2018,11,d30,58
17,8,2018,11,d31,0
17,8,2018,12,d01,58
17,8,2018,12,d02,44
17,8,2018,12,d03,50
17,8,2018,12,d04,71
17,8,2018,12,d05,86
17,8,2018,12,d06,65
17,8,2018,12,d07,51
17,8,2018,12,d08,46
17,8,2018,12,d09,71
17,8,2018,12,d10,100
17,8,2018,12,d11,79
17,8,2018,12,d12,48
17,8,2018,12,d13,24
17,8,2018,12,d14,40
17,8,2018,12,d15,43
17,8,2018,12,d16,22
17,8,2018,12,d17,62
17,8,2018,12,d18,60
17,8,2018,12,d19,45
17,8,2018,12,d20,39
17,8,2018,12,d21,42
17,8,2018,12,d22,37
17,8,2018,12,d23,30
17,8,2018,12,d24,63
17,8,2018,12,d25,67
17,8,2018,12,d26,79
17,8,2018,12,d27,73
17,8,2018,12,d28,61
17,8,2018,12,d29,54
17,8,2018,12,d30,67
17,8,2018,12,d31,89
18,8,2018,01,d01,24
18,8,2018,01,d02,32
18,8,2018,01,d03,37
18,8,2018,01,d04,26
18,8,2018,01,d05,25
18,8,2018,01,d06,26
18,8,2018,01,d07,27
18,8,2018,01,d08,62
18,8,2018,01,d09,58
18,8,2018,01,d10,41
18,8,2018,01,d11,24
18,8,2018,01,d12,63
18,8,2018,01,d13,54
18,8,2018,01,d14,35
18,8,2018,01,d15,50
18,8,2018,01,d16,57
18,8,2018,01,d17,54
18,8,2018,01,d18,76
18,8,2018,01,d19,80
18,8,2018,01,d20,68
18,8,2018,01,d21,43
18,8,2018,01,d22,59
18,8,2018,01,d23,64
18,8,2018,01,d24,69
18,8,2018,01,d25,45
18,8,2018,01,d26,23
18,8,2018,01,d27,16
18,8,2018,01,d28,20
18,8,2018,01,d29,66
18,8,2018,01,d30,66
18,8,2018,01,d31,80
18,8,2018,02,d01,59
18,8,2018,02,d02,43
18,8,2018,02,d03,33
18,8,2018,02,d04,23
18,8,2018,02,d05,39
18,8,2018,02,d06,30
18,8,2018,02,d07,41
18,8,2018,02,d08,52
18,8,2018,02,d09,74
18,8,2018,02,d10,42
18,8,2018,02,d11,46
18,8,2018,02,d12,37
18,8,2018,02,d13,47
18,8,2018,02,d14,22
18,8,2018,02,d15,54
18,8,2018,02,d16,48
18,8,2018,02,d17,39
18,8,2018,02,d18,26
18,8,2018,02,d19,32
18,8,2018,02,d20,38
18,8,2018,02,d21,30
18,8,2018,02,d22,48
18,8,2018,02,d23,59
18,8,2018,02,d24,63
18,8,2018,02,d25,66
18,8,2018,02,d26,73
18,8,2018,02,d27,61
18,8,2018,02,d28,49
18,8,2018,02,d29,0
18,8,2018,02,d30,0
18,8,2018,02,d31,0
18,8,2018,03,d01,26
18,8,2018,03,d02,49
18,8,2018,03,d03,21
18,8,2018,03,d04,20
18,8,2018,03,d05,23
18,8,2018,03,d06,24
18,8,2018,03,d07,30
18,8,2018,03,d08,48
18,8,2018,03,d09,49
18,8,2018,03,d10,30
18,8,2018,03,d11,9
18,8,2018,03,d12,16
18,8,2018,03,d13,34
18,8,2018,03,d14,36
18,8,2018,03,d15,15
18,8,2018,03,d16,19
18,8,2018,03,d17,18
18,8,2018,03,d18,16
18,8,2018,03,d19,21
18,8,2018,03,d20,13
18,8,2018,03,d21,19
18,8,2018,03,d22,39
18,8,2018,03,d23,46
18,8,2018,03,d24,9
18,8,2018,03,d25,12
18,8,2018,03,d26,36
18,8,2018,03,d27,26
18,8,2018,03,d28,36
18,8,2018,03,d29,12
18,8,2018,03,d30,7
18,8,2018,03,d31,11
18,8,2018,04,d01,33
18,8,2018,04,d02,35
18,8,2018,04,d03,15
18,8,2018,04,d04,14
18,8,2018,04,d05,44
18,8,2018,04,d06,60
18,8,2018,04,d07,22
18,8,2018,04,d08,12
18,8,2018,04,d09,17
18,8,2018,04,d10,23
18,8,2018,04,d11,17
18,8,2018,04,d12,23
18,8,2018,04,d13,26
18,8,2018,04,d14,36
18,8,2018,04,d15,16
18,8,2018,04,d16,15
18,8,2018,04,d17,41
18,8,2018,04,d18,0
18,8,2018,04,d19,22
18,8,2018,04,d20,21
18,8,2018,04,d21,27
18,8,2018,04,d22,36
18,8,2018,04,d23,43
18,8,2018,04,d24,44
18,8,2018,04,d25,42
18,8,2018,04,d26,38
18,8,2018,04,d27,19
18,8,2018,04,d28,10
18,8,2018,04,d29,9
18,8,2018,04,d30,16
18,8,2018,04,d31,0
18,8,2018,05,d01,15
18,8,2018,05,d02,25
18,8,2018,05,d03,28
18,8,2018,05,d04,20
18,8,2018,05,d05,21
18,8,2018,05,d06,17
18,8,2018,05,d07,35
18,8,2018,05,d08,42
18,8,2018,05,d09,32
18,8,2018,05,d10,27
